"LONG"	"LAT"	"STATIONID"	"SAMPLEID"	"COLLDATE"	"TAXAID"	"N_TAXA"	"NONTARGET"	"TolVal"	"BCG_Attr"	"BCG_Attr2"	"FFG"	"HABIT"	"LIFE_CYCLE"	"AIRBREATHER"	"PHYLUM"	"CLASS"	"ORDER"	"FAMILY"	"GENUS"	"CFS"	"L3Eco"	"WsAreaSqKm"	"ElevCat"	"PrecipCat"	"PrecipWs"	"TmeanCat"	"WetIndexWs"	"WtDepWs"	"PermWs"	"SandWs"	"ClayWs"	"Fe2O3Cat"	"MgOCat"	"K2OWs"	"Al2O3Ws"	"NWs"	"SWs"
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"ERPOBDELLIDAE"	1	FALSE	7	"4"	"4_worse"	"PR"	"SP"	"uni"	FALSE	"ANNELIDA"	"HIRUDINEA"	"ARHYNCHOBDELLID"	"ERPOBDELLIDAE"	""	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"GLOSSIPHONIIDAE"	2	FALSE	7	"4"	"4_worse"	"PR"	"SP"	"multi,uni"	FALSE	"ANNELIDA"	"HIRUDINEA"	"RHYNCHOBDELLIDA"	"GLOSSIPHONIIDAE"	""	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"GOMPHUS EXTERNUS"	1	FALSE	5	"4"	"4_middle"	"PR"	"BU"	"semi"	FALSE	"ARTHROPODA"	"INSECTA"	"ODONATA"	"GOMPHIDAE"	"GOMPHURUS"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"HEXAGENIA LIMBATA"	2	FALSE	5	"4"	"4_middle"	"CG"	"BU"	"semi"	FALSE	"ARTHROPODA"	"INSECTA"	"EPHEMEROPTERA"	"EPHEMERIDAE"	"HEXAGENIA"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"HYALELLA AZTECA"	15	FALSE	6	"4"	"4_worse"	"CG"	"SP"	"multi"	FALSE	"ARTHROPODA"	"MALACOSTRACA"	"AMPHIPODA"	"HYALELLIDAE"	"HYALELLA"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"ISCHNURA"	2	FALSE	6	"4"	"4_worse"	"PR"	"CB"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"ODONATA"	"COENAGRIONIDAE"	"ISCHNURA"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"LIBELLULA"	1	FALSE	5	"4"	"4_middle"	"PR"	"SP"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"ODONATA"	"LIBELLULIDAE"	"LIBELLULA"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"LUMBRICULIDAE"	3	FALSE	5	"4"	"4_middle"	"CG"	"BU"	NA	FALSE	"ANNELIDA"	"OLIGOCHAETA"	"LUMBRICULIDA"	"LUMBRICULIDAE"	""	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"MACROMIA"	2	FALSE	5	"4"	"4_middle"	"PR"	"SP"	"semi"	FALSE	"ARTHROPODA"	"INSECTA"	"ODONATA"	"CORDULIIDAE"	"MACROMIA"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"MICROVELIA"	1	FALSE	5	"4"	"4_middle"	"PR"	"SK"	"multi"	TRUE	"ARTHROPODA"	"INSECTA"	"HEMIPTERA"	"VELIIDAE"	"MICROVELIA"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"MUSCULIUM"	2	FALSE	5	"4"	"4_middle"	"CF"	"BU"	"uni"	FALSE	"MOLLUSCA"	"BIVALVIA"	"VENEROIDA"	"PISIDIIDAE"	"MUSCULIUM"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"NAIDIDAE"	4	FALSE	5	"4"	"4_middle"	"CG"	"BU"	"multi"	FALSE	"ANNELIDA"	"OLIGOCHAETA"	"TUBIFICIDA"	"NAIDIDAE"	""	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"NASIAESCHNA PENTACANTHA"	7	FALSE	5	"4"	"4_middle"	"PR"	"CB"	"semi"	FALSE	"ARTHROPODA"	"INSECTA"	"ODONATA"	"AESHNIDAE"	"NASIAESCHNA"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"NEOPORUS DIMIDIATUS"	13	FALSE	6	"4"	"4_worse"	"PR"	"SW"	"multi"	TRUE	"ARTHROPODA"	"INSECTA"	"COLEOPTERA"	"DYTISCIDAE"	"NEOPORUS"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"NEOPORUS UNDULATUS"	1	FALSE	6	"4"	"4_worse"	"PR"	"SW"	"multi"	TRUE	"ARTHROPODA"	"INSECTA"	"COLEOPTERA"	"DYTISCIDAE"	"NEOPORUS"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"PARACYMUS"	1	FALSE	5	"4"	"4_middle"	"PR"	"CN"	"uni"	TRUE	"ARTHROPODA"	"INSECTA"	"COLEOPTERA"	"HYDROPHILIDAE"	"PARACYMUS"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"PARALAUTERBORNIELLA"	1	FALSE	5	"4"	"4_middle"	"CG"	"BU"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"PARALAUTERBORNIELLA"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"PARATENDIPES"	1	FALSE	5	"4"	"4_middle"	"CG"	"BU"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"PARATENDIPES"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"PHYSELLA"	3	FALSE	8	"5"	""	"SC"	"CB"	"multi"	FALSE	"MOLLUSCA"	"GASTROPODA"	"BASOMMATOPHORA"	"PHYSIDAE"	"PHYSELLA"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"POLYPEDILUM (POLYPEDILUM) FALLAX GR."	1	FALSE	5	"4"	"4_middle"	"SH,CG"	"CB,CN"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"POLYPEDILUM"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR"	2	FALSE	6	"4"	"4_worse"	"SH,CG"	"CB,CN"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"POLYPEDILUM"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"PROCLADIUS"	9	FALSE	5	"4"	"4_middle"	"PR"	"SP"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"PROCLADIUS"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"SIALIS"	12	FALSE	5	"4"	"4_middle"	"PR"	"BU"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"MEGALOPTERA"	"SIALIDAE"	"SIALIS"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"STENACRON INTERPUNCTATUM"	23	FALSE	6	"4"	"4_worse"	"CG"	"CN"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"EPHEMEROPTERA"	"HEPTAGENIIDAE"	"STENACRON"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"STENONEMA FEMORATUM"	2	FALSE	3	"4"	"4_better"	"SC"	"CN"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"EPHEMEROPTERA"	"HEPTAGENIIDAE"	"STENONEMA"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"STICTOCHIRONOMUS"	1	FALSE	6	"4"	"4_worse"	"CG"	"BU"	NA	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"STICTOCHIRONOMUS"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"TANYTARSUS"	1	FALSE	5	"4"	"4_middle"	"CF,CG"	"CN"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"TANYTARSUS"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"THIENEMANNIMYIA GROUP"	2	FALSE	5	"4"	"4_middle"	"PR"	"SP"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"THIENEMANNIMYIA GROUP"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"TREPOBATES"	1	FALSE	5	"4"	"4_middle"	"PR"	"SK"	"multi,uni"	TRUE	"ARTHROPODA"	"INSECTA"	"HEMIPTERA"	"GERRIDAE"	"TREPOBATES"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"TRIBELOS FUSCICORNE"	3	FALSE	5	"4"	"4_middle"	"CG"	"BU"	NA	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"TRIBELOS"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"TRIBELOS JUCUNDUM"	13	FALSE	5	"4"	"4_middle"	"CG"	"BU"	NA	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"TRIBELOS"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28956285	38.63751453	"KS_MMI_Site369"	"KS_Liz_3565_Rep1"	"08-Aug-16"	"TRICHOCORIXA"	12	FALSE	8	"5"	""	"PR"	"SW"	"multi"	TRUE	"ARTHROPODA"	"INSECTA"	"HEMIPTERA"	"CORIXIDAE"	"TRICHOCORIXA"	8.1	"eco3_40"	140.2992	273.2481	1006.003508	986.4835227	13.06108177	832.2021	113.6701	1.8915	14.883	34.3835	11.7527	1.1662	1.3241	6.816	0.0764	0.2741
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"ABLABESMYIA"	10	FALSE	5	"4"	"4_middle"	"PR"	"SP"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"ABLABESMYIA"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"ACERPENNA PYGMAEA"	1	FALSE	5	"4"	"4_middle"	"CG"	"SW"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"EPHEMEROPTERA"	"BAETIDAE"	"ACERPENNA"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"ARGIA"	6	FALSE	6	"4"	"4_worse"	"PR"	"CB,CN"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"ODONATA"	"COENAGRIONIDAE"	"ARGIA"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"ATRICHOPOGON"	1	FALSE	5	"4"	"4_middle"	"CG,PR"	"CN,SP"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CERATOPOGONIDAE"	"ATRICHOPOGON"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"BASIAESCHNA JANATA"	1	FALSE	4	"4"	"4_better"	"PR"	"CB,CN"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"ODONATA"	"AESHNIDAE"	"BASIAESCHNA"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"BEROSUS"	1	FALSE	5	"4"	"4_middle"	"PH,CG"	"SW"	"multi"	TRUE	"ARTHROPODA"	"INSECTA"	"COLEOPTERA"	"HYDROPHILIDAE"	"BEROSUS"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"CAENIS"	6	FALSE	5	"4"	"4_middle"	"CG"	"SP"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"EPHEMEROPTERA"	"CAENIDAE"	"CAENIS"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"CALOPTERYX MACULATA"	2	FALSE	6	"4"	"4_worse"	"PR"	"CB"	"semi"	FALSE	"ARTHROPODA"	"INSECTA"	"ODONATA"	"CALOPTERYGIDAE"	"CALOPTERYX"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"CAMBARIDAE"	2	FALSE	5	"4"	"4_middle"	"CG"	"SP"	NA	FALSE	"ARTHROPODA"	"MALACOSTRACA"	"DECAPODA"	"CAMBARIDAE"	""	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"CENTROPTILUM"	7	FALSE	5	"4"	"4_middle"	"CG"	"SW"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"EPHEMEROPTERA"	"BAETIDAE"	"ANAFROPTILUM/NEOCLOEON"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"CHEUMATOPSYCHE"	2	FALSE	6	"4"	"4_worse"	"CF"	"CN"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"TRICHOPTERA"	"HYDROPSYCHIDAE"	"CHEUMATOPSYCHE"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"CHIRONOMIDAE"	3	FALSE	5	"4"	"4_middle"	"CG"	"BU"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	""	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"CHIRONOMUS"	17	FALSE	6	"4"	"4_worse"	"CG"	"BU"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"CHIRONOMUS"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"CLADOTANYTARSUS"	5	FALSE	5	"4"	"4_middle"	"CG"	"CB"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"CLADOTANYTARSUS"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"COPELATUS CHEVROLATI"	1	FALSE	5	"4"	"4_middle"	"PR"	"SW"	"uni"	TRUE	"ARTHROPODA"	"INSECTA"	"COLEOPTERA"	"DYTISCIDAE"	"COPELATUS"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"CORYNONEURA"	1	FALSE	5	"4"	"4_middle"	"CG"	"SP"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"CORYNONEURA"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"CRICOTOPUS"	2	FALSE	5	"4"	"4_middle"	"SH,CG"	"CN"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"CRICOTOPUS"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"CRYPTOCHIRONOMUS"	9	FALSE	6	"4"	"4_worse"	"PR"	"SP"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"CRYPTOCHIRONOMUS"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"CRYPTOTENDIPES"	4	FALSE	5	"4"	"4_middle"	"CG"	"BU,SP"	"uni"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"CRYPTOTENDIPES"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"DICROTENDIPES"	11	FALSE	6	"4"	"4_worse"	"CG"	"BU"	"multi"	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	"DICROTENDIPES"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
-95.28581127	39.09278898	"KS_MMI_Site516"	"KS_Liz_3605_Rep1"	"14-Sep-17"	"DUBIRAPHIA"	1	FALSE	5	"4"	"4_middle"	"CG,SC"	"CN"	"semi,uni"	FALSE	"ARTHROPODA"	"INSECTA"	"COLEOPTERA"	"ELMIDAE"	"DUBIRAPHIA"	4.34	"eco3_40"	49.023	296.6148	982.8436086	982.2407409	12.62618973	752.474	126.0716	1.724	14.4402	34.6769	3.4727	1.3578	1.3482	7.0466	0.0785	0.2514
