"SAMPLEID","LONG","CFS","WsAreaSqKm","ElevCat","PrecipCat","PrecipWs","TmeanCat","WetIndexWs","WtDepWs","PermWs","SandWs","ClayWs","Fe2O3Cat","MgOCat","K2OWs","Al2O3Ws","NWs","SWs","L3Eco","TAXAID","N_TAXA","file_taxatrans","file_attributes","Rank","Slash","NONTARGET","BCG_sens","Habit_CBCN","Order_EPT","Volt_semi","TolVal","BCG_Attr","BCG_Attr2","FFG","FFG_Src","HABIT","HABIT_Src","LIFE_CYCLE","LIFE_CYCLE_Src","THERMAL_INDICATOR","AIRBREATHER","PHYLUM","CLASS","ORDER","FAMILY","GENUS","KBGENSPE","NOD","AP","HM","POC","SA","SSS","Min_HM1988","Max_HM1988","Mean_HM1988","KBTOLR","EXCLUDE"
"KS_Liz_3646_Rep1",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,NA,6,"4","4_worse","SH,CG","NRSA based on Polypedilum","CB,CN","Tward; NRSA","multi","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","POLYPEDILUM","POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR",3,3,3,3,3,3,3,3,3,3,FALSE
"KS_Liz_3646_Rep1",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","POLYPEDILUM (URESIPEDILUM) CONVICTUM",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,NA,5,"4","4_middle","SH,CG","NRSA based on Polypedilum","CB,CN","Tward; NRSA","multi","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","POLYPEDILUM","POLYPEDILUM (URESIPEDILUM) CONVICTUM",3,3,3,3,3,3,3,3,3,6,FALSE
"KS_Liz_3646_Rep1",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","PROCLOEON",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,"yes",NA,5,"4","4_middle","CG","IA; MODNR; OK; MN; Tward; NRSA","SW","IA; MODNR; OK; MN; Tward; NRSA","multi","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","PROCLOEON","PROCLOEON",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE
"KS_Liz_3646_Rep1",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","RANATRA",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,6,"4","4_worse","PR","IA; NE; MODNR; OK; MN; Tward; NRSA","CN","NE; MODNR; Tward; NRSA","multi,uni","NRSA",NA,TRUE,"ARTHROPODA","INSECTA","HEMIPTERA","NEPIDAE","RANATRA","RANATRA",3,4,3,3,3,4,3,4,3.333333333,99,FALSE
"KS_Liz_3646_Rep1",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","RHAGOVELIA",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","IA; NE; MODNR; OK; MN; Tward; NRSA","SK","NE; MODNR; OK; MN; Tward; NRSA","uni","NRSA",NA,TRUE,"ARTHROPODA","INSECTA","HEMIPTERA","VELIIDAE","RHAGOVELIA","RHAGOVELIA",3,5,1,4,3,5,1,5,3.5,99,FALSE
"KS_Liz_3646_Rep1",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","RHEUMATOBATES",11,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","IA; NE; MODNR; OK; MN; Tward; NRSA","SK","NE; MODNR; OK; MN; Tward; NRSA","uni","Tward; NRSA",NA,TRUE,"ARTHROPODA","INSECTA","HEMIPTERA","GERRIDAE","RHEUMATOBATES","RHEUMATOBATES",3,4,2,3,3,4,2,4,3.166666667,99,FALSE
"KS_Liz_3646_Rep1",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","SCIRTIDAE",11,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Family",NA,FALSE,NA,"yes",NA,NA,5,"4","4_middle","SC","IA; NE; MODNR; OK; MN; NRSA","CB","IA; NE; OK; MN; NRSA",NA,NA,NA,TRUE,"ARTHROPODA","INSECTA","COLEOPTERA","SCIRTIDAE",NA,NA,4,3,4,2,4,3,2,4,3.333333333,NA,FALSE
"KS_Liz_3646_Rep1",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","SIALIS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","IA; NE; MODNR; OK; MN; Tward; NRSA","BU","NE; MODNR; OK; MN; Tward; NRSA","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","MEGALOPTERA","SIALIDAE","SIALIS","SIALIS",3,2,5,2,4,4,2,5,3.333333333,4,FALSE
"KS_Liz_3646_Rep1",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","SPHAERIUM SIMILE",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","CF","NE; MN; NRSA","BU","NE; MN; NRSA","uni","NRSA",NA,FALSE,"MOLLUSCA","BIVALVIA","VENEROIDA","PISIDIIDAE","SPHAERIUM","SPHAERIUM SIMILE",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE
"KS_Liz_3646_Rep1",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","STENACRON INTERPUNCTATUM",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes","yes",NA,6,"4","4_worse","CG","IA; MN; Tward; NRSA","CN","NE; MN; Tward; NRSA","multi","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","STENACRON","STENACRON INTERPUNCTATUM",4,2,3,2,3,3,2,4,2.833333333,4,FALSE
"KS_Liz_3646_Rep1",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","STENELMIS",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,"yes",5,"4","4_middle","SC","IA; NE; MODNR; MN; NRSA; Tward","CN","NE; OK; MN; Tward; NRSA","semi,uni","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","STENELMIS","STENELMIS",2,4,1,3,3,4,1,4,2.833333333,4,FALSE
"KS_Liz_3646_Rep1",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","STENONEMA FEMORATUM",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,"yes","yes","yes",NA,3,"4","4_better","SC","IA; NE; MODNR; MN; NRSA; Tward","CN","NE; MN; Tward; NRSA","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","STENONEMA","STENONEMA FEMORATUM",3,2,3,2,3,4,2,4,2.833333333,4,FALSE
"KS_Liz_3646_Rep1",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","STICTOCHIRONOMUS",4,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,6,"4","4_worse","CG","NE; MODNR; OK; MN; Tward; NRSA","BU","NE; MODNR; OK; MN; Tward; NRSA",NA,NA,NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","STICTOCHIRONOMUS","STICTOCHIRONOMUS",3,2,3,2,3,3,2,3,2.666666667,6,FALSE
"KS_Liz_3646_Rep1",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","TABANUS",3,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","IA; MODNR; OK; MN; Tward; NRSA","SP","MODNR; OK; MN; Tward; NRSA","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","TABANIDAE","TABANUS","TABANUS",3,3,5,3,5,3,3,5,3.666666667,10,FALSE
"KS_Liz_3646_Rep1",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","THIENEMANNIMYIA GROUP",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","NRSA","SP","NRSA","multi","Tward",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","THIENEMANNIMYIA GROUP",NA,3,3,1,3,3,3,1,3,2.666666667,NA,FALSE
"KS_Liz_3646_Rep1",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","TRICHOCORIXA",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,8,"5",NA,"PR","IA; NE; MODNR; OK; MN; Tward; NRSA","SW","NE; MODNR; OK; MN; Tward; NRSA","multi","Tward; NRSA",NA,TRUE,"ARTHROPODA","INSECTA","HEMIPTERA","CORIXIDAE","TRICHOCORIXA","TRICHOCORIXA",3,4,3,3,4,3,3,4,3.333333333,99,FALSE
"KS_Liz_3646_Rep1",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","TRICORYTHODES",21,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,"yes",NA,6,"4","4_worse","CG","IA; NE; MODNR; OK; MN; Tward; NRSA","SP","IA; NE; OK; MN; Tward; NRSA","uni","NRSA","warm",FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","LEPTOHYPHIDAE","TRICORYTHODES","TRICORYTHODES",2,0,2,0,3,3,0,3,1.666666667,4,FALSE
"KS_Liz_3646_Rep1",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","TROPISTERNUS",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,5,"4","4_middle","PR","NE; MODNR; OK; MN; Tward; NRSA","CB","NE; OK; MN; Tward; NRSA","multi","Tward; NRSA",NA,TRUE,"ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","TROPISTERNUS","TROPISTERNUS",3,4,1,3,3,3,1,4,2.833333333,99,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","ABLABESMYIA",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","MODNR; MN; Tward; NRSA","SP","MODNR; OK; MN; Tward; NRSA","multi","Tward",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","ABLABESMYIA","ABLABESMYIA",3,3,1,3,3,3,1,3,2.666666667,6,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","ACERPENNA PYGMAEA",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,NA,"yes",NA,5,"4","4_middle","CG","IA; MN; Tward; NRSA","SW","MN; Tward; NRSA","multi","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","ACERPENNA","ACERPENNA PYGMAEA",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","ARGIA",7,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,6,"4","4_worse","PR","IA; NE; MODNR; OK; MN; Tward; NRSA","CB,CN","NE; OK; MN; NRSA; Tward; MO","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","ARGIA","ARGIA",2,4,2,3,3,3,2,4,2.833333333,6,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","BAETIS",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes","yes",NA,5,"4","4_middle","CG","IA; NE; MODNR; OK; MN; Tward; NRSA","SW,CN","IA; MODNR; OK; MN; Tward","multi","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","BAETIS","BAETIS",2,0,2,0,3,3,0,3,1.666666667,4,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","BEROSUS",3,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PH,CG","IA; MODNR; OK; NRSA; Tward; MN","SW","NE; MODNR; OK; MN; Tward; NRSA","multi","NRSA",NA,TRUE,"ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","BEROSUS","BEROSUS",3,4,3,3,3,3,3,4,3.166666667,99,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","BRANCHIURA SOWERBYI",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,NA,5,"4","4_middle","CG","IA; NE; MODNR; OK; NRSA","CB","NRSA",NA,NA,"warm",FALSE,"ANNELIDA","OLIGOCHAETA","TUBIFICIDA","NAIDIDAE","BRANCHIURA","BRANCHIURA SOWERBYI",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","CAENIS",11,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,"yes",NA,5,"4","4_middle","CG","IA; NE; MODNR; OK; MN; Tward; NRSA","SP","IA; NE; MODNR; OK; MN; Tward; NRSA","multi","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","CAENIDAE","CAENIS","CAENIS",3,0,2,0,3,3,0,3,1.833333333,4,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","CHEUMATOPSYCHE",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes","yes",NA,6,"4","4_worse","CF","IA; NE; MODNR; OK; MN; Tward; NRSA","CN","NE; OK; MN; Tward; NRSA","multi","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPSYCHIDAE","CHEUMATOPSYCHE","CHEUMATOPSYCHE",3,3,3,2,3,3,2,3,2.833333333,4,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","CHIMARRA OBSCURA",3,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,"yes","yes","yes",NA,2,"3",NA,"CF","IA; NE; OK; MN; Tward; NRSA","CN","NE; Tward; NRSA","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","TRICHOPTERA","PHILOPOTAMIDAE","CHIMARRA","CHIMARRA OBSCURA",2,2,1,1,2,4,1,4,2,4,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","CHIRONOMIDAE",4,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Family",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","CG","IA; NE; MODNR; OK; MN; ;","BU","IA; MODNR; OK","multi","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE",NA,NA,3,3,2,3,3,4,2,4,3,NA,TRUE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","CHIRONOMUS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,6,"4","4_worse","CG","NE; MODNR; OK; MN; Tward; NRSA","BU","NE; MODNR; OK; MN; Tward; NRSA","uni","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CHIRONOMUS","CHIRONOMUS",5,5,4,3,4,5,3,5,4.333333333,11,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","COPELATUS GLYPHICUS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","IA; OK; MN; Tward; NRSA","SW","MN; Tward; NRSA","uni","Tward; NRSA",NA,TRUE,"ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","COPELATUS","COPELATUS GLYPHICUS",3,4,2,4,3,1,1,4,2.833333333,99,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","CORYDALUS CORNUTUS",10,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,NA,5,"4","4_middle","PR","IA; NE; OK; MN; Tward; NRSA","CN","IA; MN; Tward; NRSA","uni","NRSA","warm",FALSE,"ARTHROPODA","INSECTA","MEGALOPTERA","CORYDALIDAE","CORYDALUS","CORYDALUS CORNUTUS",2,2,5,2,3,3,2,5,2.833333333,4,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","CRYPTOCHIRONOMUS",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,6,"4","4_worse","PR","NE; MODNR; MN; Tward; NRSA","SP","NE; MODNR; OK; MN; Tward; NRSA","multi","Tward",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CRYPTOCHIRONOMUS","CRYPTOCHIRONOMUS",4,3,3,3,3,4,3,4,3.333333333,6,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","DICROTENDIPES",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,6,"4","4_worse","CG","NE; MODNR; OK; MN; Tward; NRSA","BU","MODNR; OK; MN; Tward; NRSA","multi","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","DICROTENDIPES","DICROTENDIPES",4,3,3,3,4,4,3,4,3.5,6,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","DINEUTUS",14,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","IA; NE; MODNR; OK; MN; Tward; NRSA","SW","MODNR; OK; MN; Tward; NRSA","uni","Tward","warm",TRUE,"ARTHROPODA","INSECTA","COLEOPTERA","GYRINIDAE","DINEUTUS","DINEUTUS",2,4,3,3,3,2,2,4,2.833333333,99,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","DNI",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","DUBIRAPHIA",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,"yes",5,"4","4_middle","CG,SC","NE; MODNR; OK; MN; Tward; NRSA","CN","NE; OK; MN; Tward; NRSA","semi,uni","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","DUBIRAPHIA","DUBIRAPHIA",3,5,1,3,3,4,1,5,3.166666667,4,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","ENALLAGMA",11,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,6,"4","4_worse","PR","IA; NE; MODNR; OK; MN; Tward; NRSA","CB","IA; NE; OK; MN; Tward; NRSA","multi","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","ENALLAGMA","ENALLAGMA",3,5,1,3,3,3,1,5,3,6,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","FALLCEON QUILLERI",3,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,NA,"yes",NA,6,"4","4_worse","CG,SH","IA; NE; OK; Tward; NRSA; MN","SW","MN; Tward; NRSA","multi","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","FALLCEON","FALLCEON QUILLERI",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE
"KS_Liz_3646_Rep2",-96.54921934,3.84,85.1517,376.5801,909.684064,906.2645816,12.87948526,778.8541,174.1357,1.2851,10.2788,43.3271,1.55,1.96,0.565,3.0025,0.0435,0.365,"eco3_28","GLOSSIPHONIIDAE",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Family",NA,FALSE,NA,NA,NA,NA,7,"4","4_worse","PR","IA; NE; OK; MN; NRSA","SP","NRSA; mixed","multi,uni","NRSA",NA,FALSE,"ANNELIDA","HIRUDINEA","RHYNCHOBDELLIDA","GLOSSIPHONIIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE
