TaxaID,Rank,Slash,NonTarget,BCG_sens,Habit_CBCN,Order_EPT,Volt_semi,TolVal,BCG_Attr,BCG_Attr2,FFG,FFG_Src,HABIT,HABIT_Src,LIFE_CYCLE,LIFE_CYCLE_Src,THERMAL_INDICATOR,AirBreather,PHYLUM,CLASS,ORDER,FAMILY,GENUS,KBGENSPE,NOD,AP,HM,POC,SA,SSS,Min_HM1988,Max_HM1988,Mean_HM1988,KBTOLR
HEXAGENIA,Genus,,FALSE,,,yes,yes,5,4,4_middle,CG,IA; MODNR; OK; MN; Tward; NRSA,BU,IA; NE; MODNR; OK; MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERIDAE,HEXAGENIA,HEXAGENIA,3,3,3,3,3,3,3,3,3,5
HEXAGENIA LIMBATA,Species,,FALSE,,,yes,yes,5,4,4_middle,CG,IA; MODNR; OK; MN; Tward; NRSA,BU,NE; MODNR; MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERIDAE,HEXAGENIA,HEXAGENIA LIMBATA,3,3,3,3,3,2,2,3,2.833333333,5
HEXATOMA,Genus,,FALSE,yes,,,,2,3,,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,BU,IA; NE; MODNR; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,HEXATOMA,HEXATOMA,3,3,2,3,3,2,2,3,2.666666667,4
HIRUDINEA,Class,,FALSE,,,,yes,7,4,4_worse,PR,NE; OK; MN; NRSA,SP,OK; MN,semi,NRSA,,FALSE,ANNELIDA,HIRUDINEA,,,,,,,,,,,,,,
HIRUDINIDAE,Family,,FALSE,,,,,NA,NA,NA,PR,NRSA,SP,NRSA,NA,,,FALSE,ANNELIDA,HIRUDINEA,ARHYNCHOBDELLID,HIRUDINIDAE,,,,,,,,,,,,
HOMOEONEURIA,Genus,,FALSE,,,yes,,NA,NA,NA,CF,IA; MODNR; OK; MN; Tward; NRSA,BU,MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,OLIGONEURIIDAE,HOMOEONEURIA,HOMOEONEURIA,2,0,2,0,3,1,0,3,1.333333333,3
HOMOEONEURIA AMMOPHILA,Species,,FALSE,,,yes,,NA,NA,NA,CF,IA; OK; MN; Tward; NRSA,BU,MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,OLIGONEURIIDAE,HOMOEONEURIA,HOMOEONEURIA AMMOPHILA,2,0,2,0,3,1,0,3,1.333333333,3
HYALELLA,Genus,,FALSE,,,,,6,4,4_worse,CG,IA; NE; MODNR; OK; MN; ; NRSA,SP,MN; NRSA,multi,NRSA,,FALSE,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE,HYALELLA,,,,,,,,,,,
HYALELLA AZTECA,Species,,FALSE,,,,,6,4,4_worse,CG,IA; NE; MODNR; OK; MN; ; NRSA,SP,MN; NRSA,multi,NRSA,,FALSE,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE,HYALELLA,HYALELLA AZTECA,,,,,,,,,,4
HYBOMITRA,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; MODNR; MN; Tward,SP,IA; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,TABANIDAE,HYBOMITRA,HYBOMITRA,,,,,,,,,,10
HYDROBAENUS,Genus,,FALSE,,,,,6,4,4_worse,SC,NE; MODNR; MN; NRSA; Tward,SP,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,HYDROBAENUS,HYDROBAENUS,2,2,1,2,1,4,1,4,2,6
HYDROBIIDAE,Family,,FALSE,,yes,,,5,4,4_middle,SC,IA; NE; MODNR; OK; MN,CB,OK; MN,multi,NRSA,,FALSE,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,HYDROBIIDAE,,,,,,,,,,,,
HYDROBIUS,Genus,,FALSE,,yes,,,6,4,4_worse,PR,IA; NE; MODNR; MN; NRSA,"CB,CN",OK; MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HYDROBIUS,HYDROBIUS,1,4,1,3,3,1,1,4,2.166666667,99
HYDROCANTHUS,Genus,,FALSE,,yes,,,NA,NA,NA,PR,IA; Tward; NRSA,CB,Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,NOTERIDAE,HYDROCANTHUS,,,,,,,,,,,
HYDROCANTHUS IRICOLOR,Species,,FALSE,,yes,,,NA,NA,NA,PR,IA; Tward; NRSA,CB,Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,NOTERIDAE,HYDROCANTHUS,HYDROCANTHUS IRICOLOR,,,,,,,,,,99
HYDROCHARA,Genus,,FALSE,,yes,,,NA,NA,NA,PR,NE; MODNR; OK; Tward,"SW,CB",NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HYDROCHARA,HYDROCHARA,3,4,1,3,3,3,1,4,2.833333333,99
HYDROCHUS,Genus,,FALSE,,yes,,,6,4,4_worse,SH,IA; NE; MODNR; OK; MN; Tward; NRSA,"CB,SW",Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROCHIDAE,HYDROCHUS,HYDROCHUS,3,3,1,3,3,2,1,3,2.5,99
HYDROMETRA,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SK,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,HYDROMETRIDAE,HYDROMETRA,HYDROMETRA,4,5,4,4,3,4,3,5,4,99
HYDROMETRA MARTINI,Species,,FALSE,,,,,5,4,4_middle,PR,IA; MN; Tward; NRSA,SK,MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,HYDROMETRIDAE,HYDROMETRA,HYDROMETRA MARTINI,4,5,5,4,3,4,3,5,4.166666667,99
HYDROPERLA,Genus,,FALSE,yes,yes,yes,,2,3,,PR,MODNR; OK; MN; Tward,CN,OK; MN; Tward,uni,Tward,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,HYDROPERLA,HYDROPERLA,1,2,1,1,3,2,1,3,1.666666667,2
HYDROPERLA CROSBYI,Species,,FALSE,yes,yes,yes,,2,3,,PR,MODNR; OK; MN; Tward,CN,MN; Tward,uni,Tward,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,HYDROPERLA,HYDROPERLA CROSBYI,2,2,2,1,2,2,1,2,1.833333333,2
HYDROPERLA FUGITANS,Species,,FALSE,yes,yes,yes,,2,3,,PR,MODNR; OK; Tward,CN,Tward,uni,Tward,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,HYDROPERLA,HYDROPERLA FUGITANS,1,2,1,1,3,2,1,3,1.666666667,2
HYDROPHILIDAE,Family,,FALSE,,,,,5,4,4_middle,PR,NE; MODNR; OK; MN; NRSA,SW,IA; NE; MODNR; OK; MN; ;,uni,NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,,,3,4,1,3,3,3,1,4,2.833333333,
HYDROPHILUS,Genus,,FALSE,,yes,,,NA,NA,NA,PR,IA; NE; MODNR; OK; MN; Tward;,"SW,CB",NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HYDROPHILUS,HYDROPHILUS,2,4,1,3,3,3,1,4,2.666666667,99
HYDROPHILUS TRIANGULARIS,Species,,FALSE,,yes,,,NA,NA,NA,PR,IA; OK; Tward,"SW,CB",Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HYDROPHILUS,HYDROPHILUS TRIANGULARIS,2,4,1,3,3,3,1,4,2.666666667,99
HYDROPORINI,Tribe,,FALSE,,,,,5,4,4_middle,PR,OK,SW,NRSA,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HYDROPORINI,HYDROPORINI,,,,,,,,,,
HYDROPORUS,Genus,,FALSE,,,,yes,5,4,4_middle,PR,IA; MN; Tward; NRSA,SW,MN; Tward; NRSA,semi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HYDROPORUS,,,,,,,,,,,
HYDROPORUS NIGER,Species,,FALSE,,,,yes,5,4,4_middle,PR,IA; OK; MN; Tward; NRSA,SW,MN; Tward; NRSA,semi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HYDROPORUS,HYDROPORUS NIGER,2,5,1,4,3,2,1,5,2.833333333,99
HYDROPORUS NOTABILIS,Species,,FALSE,,,,yes,5,4,4_middle,PR,IA; MN; Tward; NRSA,SW,IA; MN; Tward; NRSA,semi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HYDROPORUS,HYDROPORUS NOTABILIS,1,5,1,4,3,2,1,5,2.666666667,99
HYDROPSYCHE,Genus,,FALSE,,yes,yes,,6,4,4_worse,CF,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,HYDROPSYCHE,HYDROPSYCHE,3,3,1,1,3,3,1,3,2.333333333,4
HYDROPSYCHE ARINALE,Species,,FALSE,,yes,yes,,5,4,4_middle,CF,IA; NE; OK; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,HYDROPSYCHE,HYDROPSYCHE ARINALE,2,3,1,1,2,3,1,3,2,4
HYDROPSYCHE BETTENI,Species,,FALSE,,yes,yes,,6,4,4_worse,CF,IA; NE; OK; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,uni,Tward; NRSA,cool,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,HYDROPSYCHE,HYDROPSYCHE BETTENI,3,3,3,1,3,3,1,3,2.666666667,4
HYDROPSYCHE BIDENS,Species,,FALSE,,yes,yes,,5,4,4_middle,CF,IA; NE; OK; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,uni,Tward; NRSA,warm,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,HYDROPSYCHE,HYDROPSYCHE BIDENS,3,3,1,1,3,3,1,3,2.333333333,4
HYDROPSYCHE BIDENS/ORRIS,Species,Slash,FALSE,,yes,yes,,5,4,4_middle,CF,Tward; NRSA,CN,Tward; NRSA,uni,Tward; NRSA,warm,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,HYDROPSYCHE,HYDROPSYCHE BIDENS/ORRIS,,,,,,,,,,4
HYDROPSYCHE ORRIS,Species,,FALSE,,yes,yes,,5,4,4_middle,CF,IA; NE; OK; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,HYDROPSYCHE,HYDROPSYCHE ORRIS,3,3,2,1,3,3,1,3,2.5,4
HYDROPSYCHE SCALARIS,Species,,FALSE,,yes,yes,,5,4,4_middle,CF,IA; NE; OK; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,HYDROPSYCHE,HYDROPSYCHE SCALARIS,3,3,1,1,2,3,1,3,2.166666667,4
HYDROPSYCHE SIMULANS,Species,,FALSE,,yes,yes,,6,4,4_worse,CF,IA; NE; OK; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,uni,Tward; NRSA,warm,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,HYDROPSYCHE,HYDROPSYCHE SIMULANS,3,3,2,1,3,3,1,3,2.5,4
HYDROPSYCHE VALANIS,Species,,FALSE,,yes,yes,,5,4,4_middle,CF,OK; MN; Tward; NRSA,CN,MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,HYDROPSYCHE,HYDROPSYCHE VALANIS,2,3,1,1,3,3,1,3,2.166666667,4
HYDROPSYCHIDAE,Family,,FALSE,,yes,yes,,5,4,4_middle,CF,IA; NE; MODNR; OK; MN; ;,CN,NE; OK; MN,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,,,3,3,2,2,3,3,2,3,2.666666667,
HYDROPTILA,Genus,,FALSE,,yes,yes,,5,4,4_middle,"SC,PH",NE; MODNR; OK; NRSA; Tward,CN,NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,HYDROPTILA,HYDROPTILA,3,2,3,1,3,3,1,3,2.5,4
HYDROPTILIDAE,Family,,FALSE,,yes,yes,,5,4,4_middle,"SC,PH",NE; MODNR; OK; NRSA; Tward,CB,IA; OK; MN,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,,,3,2,2,1,2,3,1,3,2.166666667,
HYDROVATUS,Genus,,FALSE,,,,,NA,NA,NA,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,NE; OK; MN; Tward; NRSA,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HYDROVATUS,HYDROVATUS,2,5,1,4,3,2,1,5,2.833333333,99
HYDROVATUS PUSTULATUS,Species,,FALSE,,,,,NA,NA,NA,PR,IA; OK; MN; Tward; NRSA,SW,MN; Tward; NRSA,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HYDROVATUS,HYDROVATUS PUSTULATUS,2,5,1,4,3,2,1,5,2.833333333,99
HYGROTUS,Genus,,FALSE,,,,,6,4,4_worse,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,IA; NE; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HYGROTUS,HYGROTUS,1,5,3,4,3,1,1,5,2.833333333,99
HYGROTUS ACAROIDES,Species,,FALSE,,,,,6,4,4_worse,PR,MN; Tward; NRSA,SW,MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HYGROTUS,HYGROTUS ACAROIDES,2,5,4,4,3,1,1,5,3.166666667,99
ILYBIUS,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,ILYBIUS,ILYBIUS,,,,,,,,,,99
ILYBIUS OBLITUS,Species,,FALSE,,,,,5,4,4_middle,PR,MN; Tward; NRSA,SW,MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,ILYBIUS,ILYBIUS OBLITUS,,,,,,,,,,99
IRONOQUIA,Genus,,FALSE,,yes,yes,,5,4,4_middle,SH,IA; NE; MODNR; OK; MN; Tward; NRSA,"CB,CN,SP",NRSA,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,LIMNEPHILIDAE,IRONOQUIA,IRONOQUIA,2,3,2,2,3,2,2,3,2.333333333,4
IRONOQUIA PUNCTATISSIMA,Species,,FALSE,,yes,yes,,5,4,4_middle,SH,NE; Tward; NRSA,"CB,CN,SP",NRSA,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,LIMNEPHILIDAE,IRONOQUIA,IRONOQUIA PUNCTATISSIMA,2,3,2,2,3,2,2,3,2.333333333,4
ISCHNURA,Genus,,FALSE,,yes,,,6,4,4_worse,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CB,NE; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,ISCHNURA,ISCHNURA,3,4,1,3,3,3,1,4,2.833333333,6
ISONYCHIA,Genus,,FALSE,,yes,yes,,5,4,4_middle,CF,IA; MODNR; OK; MN; Tward; NRSA,"SW,CN",IA; NE; MODNR; OK; MN; Tward; NRSA,uni,NRSA,warm,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,ISONYCHIIDAE,ISONYCHIA,ISONYCHIA,2,0,2,0,3,2,0,3,1.5,3
ISONYCHIIDAE,Family,,FALSE,,,yes,,5,4,4_middle,CF,IA; MODNR; OK; MN,SW,MN,NA,,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,ISONYCHIIDAE,,,,,,,,,,,,
ISOPERLA,Genus,,FALSE,yes,yes,yes,,2,3,,PR,IA; NE; MODNR; MN; Tward; NRSA,CN,NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,ISOPERLA,ISOPERLA,1,2,1,1,3,2,1,3,1.666666667,2
ISOPERLA BILINEATA,Species,,FALSE,yes,yes,yes,,2,3,,PR,IA; MN; Tward; NRSA,CN,MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,ISOPERLA,ISOPERLA BILINEATA,1,2,1,1,3,2,1,3,1.666666667,2
ISOPERLA MARLYNIA,Species,,FALSE,yes,yes,yes,,2,3,,PR,IA; MN; Tward; NRSA,CN,MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,ISOPERLA,ISOPERLA MARLYNIA,1,2,1,1,3,2,1,3,1.666666667,2
ISOPERLA MOHRI,Species,,FALSE,yes,yes,yes,,2,3,,PR,Tward; NRSA,CN,Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,ISOPERLA,ISOPERLA MOHRI,0,2,1,1,2,1,0,2,1.166666667,2
ISOTOMURUS,Genus,,TRUE,,,,,NA,NA,NA,CG,NE; OK; MN; NRSA,SK,NE; MN,NA,,,FALSE,ARTHROPODA,INSECTA,COLLEMBOLA,ISOTOMIDAE,ISOTOMURUS,ISOTOMURUS,,,,,,,,,,99
ITHYTRICHIA,Genus,,FALSE,,yes,yes,,NA,NA,NA,"SC,PR",NRSA; Tward; MN; OK; MODNR,CN,OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,ITHYTRICHIA,ITHYTRICHIA,2,2,1,1,2,2,1,2,1.666666667,4
ITHYTRICHIA CLAVATA,Species,,FALSE,,yes,yes,,NA,NA,NA,"SC,PR",NRSA; Tward; MN; OK; MODNR,CN,Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,ITHYTRICHIA,ITHYTRICHIA CLAVATA,2,2,1,1,2,2,1,2,1.666666667,4
KIEFFERULUS,Genus,,FALSE,,,,yes,5,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,BU,MODNR; OK; MN; Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,KIEFFERULUS,KIEFFERULUS,4,2,1,2,3,4,1,4,2.666666667,6
KRENOPELOPIA,Genus,,FALSE,,,,,NA,NA,NA,PR,MODNR; MN; Tward; NRSA,SP,MODNR; OK; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,KRENOPELOPIA,KRENOPELOPIA,,,,,,,,,,6
LABRUNDINIA,Genus,,FALSE,,,,,5,4,4_middle,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,LABRUNDINIA,LABRUNDINIA,2,3,3,3,2,3,2,3,2.666666667,6
LACCOBIUS,Genus,,FALSE,,yes,,,6,4,4_worse,PH,IA; MODNR; NRSA; Tward; MN,CN,OK; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,LACCOBIUS,LACCOBIUS,2,4,1,3,3,3,1,4,2.666666667,99
LACCODYTES,Genus,,FALSE,,,,,NA,NA,NA,PR,OK; Tward,NA,,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LACCODYTES,LACCODYTES,3,5,1,4,3,2,1,5,3,99
LACCOPHILUS,Genus,,FALSE,,,,,6,4,4_worse,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LACCOPHILUS,LACCOPHILUS,3,5,3,4,3,2,2,5,3.333333333,99
LACCOPHILUS FASCIATUS,Species,,FALSE,,,,,6,4,4_worse,PR,IA; NE; OK; MN; Tward; NRSA,SW,NE; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LACCOPHILUS,LACCOPHILUS FASCIATUS,3,5,5,4,3,2,2,5,3.666666667,99
LACCOPHILUS FASCIATUS RUFUS,Species,,FALSE,,,,,6,4,4_worse,PR,OK; Tward; NRSA,SW,Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LACCOPHILUS,LACCOPHILUS FASCIATUS RUFUS,3,5,5,4,3,2,2,5,3.666666667,99
LACCOPHILUS FASCIATUS TERMINALIS,Species,,FALSE,,,,,6,4,4_worse,PR,OK; Tward; NRSA,SW,Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LACCOPHILUS,LACCOPHILUS FASCIATUS TERMINALIS,3,5,5,4,3,2,2,5,3.666666667,99
LACCOPHILUS MACULOSUS,Species,,FALSE,,,,,6,4,4_worse,PR,IA; OK; MN; Tward; NRSA,SW,MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LACCOPHILUS,LACCOPHILUS MACULOSUS,,,,,,,,,,
LACCOPHILUS MACULOSUS MACULOSUS,Species,,FALSE,,,,,6,4,4_worse,PR,IA; OK; MN; Tward; NRSA,SW,Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LACCOPHILUS,LACCOPHILUS MACULOSUS MACULOSUS,2,5,3,4,3,2,2,5,3.166666667,99
LACCOPHILUS PROXIMUS,Species,,FALSE,,,,,6,4,4_worse,PR,IA; OK; MN; Tward; NRSA,SW,MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LACCOPHILUS,LACCOPHILUS PROXIMUS,3,5,3,4,3,2,2,5,3.333333333,99
LAMPYRIDAE,Family,,FALSE,,,,,NA,NA,NA,NA,,NA,,NA,,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,LAMPYRIDAE,,,,,,,,,,,,
LARSIA,Genus,,FALSE,,,,,5,4,4_middle,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,"multi,uni",Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,LARSIA,LARSIA/TELOPELOPIA,3,3,3,3,3,3,3,3,3,6
LARSIA/TELOPELOPIA,Genus,Slash,FALSE,,,,,5,4,4_middle,PR,Tward; NRSA,SP,Tward; NRSA,"multi,uni",Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,LARSIA,LARSIA/TELOPELOPIA,3,3,2,3,3,3,2,3,2.8333,
LEPTOCERIDAE,Family,,FALSE,,yes,yes,,5,4,4_middle,CG,NE; MODNR; OK; MN,CB,IA; OK; MN,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,,,2,3,1,2,2,3,1,3,2.166666667,
LEPTODEA FRAGILIS,Species,,TRUE,,,,,,,,,,,,,,,,MOLLUSCA,BIVALVIA,UNIONIDA ,UNIONIDAE,LEPTODEA,LEPTODEA FRAGILIS,,,,,,,,,,
LEPTOPHLEBIA,Genus,,FALSE,yes,,yes,,4,4,4_better,CG,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,IA; NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOPHLEBIIDAE,LEPTOPHLEBIA,LEPTOPHLEBIA,2,1,2,1,2,3,1,3,1.833333333,3
LEPTOPHLEBIIDAE,Family,,FALSE,yes,yes,yes,,4,4,4_better,CG,IA; NE; MODNR; OK; MN; NRSA,"SW,CN",NE; MODNR; OK,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOPHLEBIIDAE,,,2,1,2,1,2,3,1,3,1.833333333,
LESTES,Genus,,FALSE,,yes,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CB,NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,LESTES,LESTES,3,5,1,3,3,3,1,5,3,3
LEUCROCUTA,Genus,,FALSE,yes,yes,yes,,3,3,,SC,IA; OK; NRSA; Tward,CN,Tward; NRSA,uni,Tward; NRSA,warm,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,LEUCROCUTA,,,,,,,,,,,
LEUCROCUTA MACULIPENNIS,Species,,FALSE,yes,yes,yes,,3,3,,SC,IA; OK; NRSA; Tward,CN,Tward; NRSA,uni,Tward; NRSA,warm,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,LEUCROCUTA,LEUCROCUTA MACULIPENNIS,,,,,,,,,,4
LIBELLULA,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,LIBELLULA,LIBELLULA,3,3,2,2,3,4,2,4,2.833333333,4
LIBELLULA LUCTUOSA,Species,,FALSE,,,,,5,4,4_middle,PR,IA; NE; OK; MN; Tward; NRSA,SP,NE; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,LIBELLULA,LIBELLULA LUCTUOSA,4,3,2,2,3,4,2,4,3,4
