TaxaID_orig,KS_TAXACODE,Rank_orig,NonTarget,OTU_MMI,OTU_MMI_genus,OTU_BCG,PHYLUM,CLASS,ORDER,FAMILY,GENUS,NumSamp_All,NumSites_All,Yr_Min,Yr_Max,NumSamp_SB,NumSamp_SP
NANOCLADIUS,640,Genus,FALSE,NANOCLADIUS,NANOCLADIUS,NANOCLADIUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,NANOCLADIUS,358,137,1983,2020,291,67
NASIAESCHNA,,Genus,FALSE,NASIAESCHNA,NASIAESCHNA,NASIAESCHNA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,NASIAESCHNA,,,,,,
NASIAESCHNA PENTACANTHA,563,Species,FALSE,NASIAESCHNA PENTACANTHA,NASIAESCHNA,NASIAESCHNA PENTACANTHA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,NASIAESCHNA,368,181,1980,2020,264,104
NATARSIA,149,Genus,FALSE,NATARSIA,NATARSIA,NATARSIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,NATARSIA,13,12,2009,2018,9,4
NECTOPSYCHE,161,Genus,FALSE,NECTOPSYCHE,NECTOPSYCHE,NECTOPSYCHE,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,NECTOPSYCHE,157,91,1980,2020,110,47
NECTOPSYCHE CANDIDA,421,Species,FALSE,NECTOPSYCHE CANDIDA,NECTOPSYCHE,NECTOPSYCHE CANDIDA,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,NECTOPSYCHE,1070,172,1980,2020,988,82
NECTOPSYCHE DIARINA,420,Species,FALSE,NECTOPSYCHE DIARINA,NECTOPSYCHE,NECTOPSYCHE DIARINA,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,NECTOPSYCHE,227,76,1980,2020,159,68
NECTOPSYCHE EXQUISITA,1415,Species,FALSE,NECTOPSYCHE EXQUISITA,NECTOPSYCHE,NECTOPSYCHE EXQUISITA,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,NECTOPSYCHE,10,5,1983,2017,9,1
NEMATA,218,Phylum,TRUE,NEMATA,NEMATA,NEMATA,NEMATA,,,,,9,9,2006,2017,3,6
NEMOTELUS,568,Genus,FALSE,NEMOTELUS,NEMOTELUS,NEMOTELUS,ARTHROPODA,INSECTA,DIPTERA,STRATIOMYIDAE,NEMOTELUS,12,11,1980,2018,7,5
NEOCHOROTERPES,777,Genus,FALSE,NEOCHOROTERPES,NEOCHOROTERPES,NEOCHOROTERPES,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOPHLEBIIDAE,NEOCHOROTERPES,194,77,2000,2019,145,49
NEOGERRIS,,Genus,FALSE,NEOGERRIS,NEOGERRIS,NEOGERRIS,ARTHROPODA,INSECTA,HEMIPTERA,GERRIDAE,NEOGERRIS,,,,,,
NEOGERRIS HESIONE,943,Species,FALSE,NEOGERRIS HESIONE,NEOGERRIS,NEOGERRIS HESIONE,ARTHROPODA,INSECTA,HEMIPTERA,GERRIDAE,NEOGERRIS,55,42,1980,2014,50,5
NEOPERLA,147,Genus,FALSE,NEOPERLA,NEOPERLA,NEOPERLA,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,NEOPERLA,748,176,1980,2019,629,119
NEOPERLA CLYMENE,194,Species,FALSE,NEOPERLA CLYMENE,NEOPERLA,NEOPERLA CLYMENE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,NEOPERLA,80,36,1982,2017,78,2
NEOPLEA,976,Genus,FALSE,NEOPLEA,NEOPLEA,NEOPLEA,ARTHROPODA,INSECTA,HEMIPTERA,PLEIDAE,NEOPLEA,44,42,1980,2019,19,25
NEOPLEA STRIOLA,399,Species,FALSE,NEOPLEA STRIOLA,NEOPLEA STRIOLA,NEOPLEA STRIOLA,ARTHROPODA,INSECTA,HEMIPTERA,PLEIDAE,NEOPLEA,93,65,1983,2016,74,19
NEOPORUS,288,Genus,FALSE,NEOPORUS,NEOPORUS,NEOPORUS,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,54,51,2008,2017,2,52
NEOPORUS CLYPEALIS,843,Species,FALSE,NEOPORUS CLYPEALIS,NEOPORUS,NEOPORUS CLYPEALIS,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,10,10,2014,2018,2,8
NEOPORUS DIMIDIATUS,306,Species,FALSE,NEOPORUS DIMIDIATUS,NEOPORUS,NEOPORUS DIMIDIATUS,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,1375,485,1980,2020,957,418
NEOPORUS LECONTEI,304,Species,FALSE,NEOPORUS LECONTEI,NEOPORUS,NEOPORUS LECONTEI,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,93,74,1980,2019,71,22
NEOPORUS SHERMANI,842,Species,FALSE,NEOPORUS SHERMANI,NEOPORUS,NEOPORUS SHERMANI,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,40,34,1980,2016,13,27
NEOPORUS TENNETUM,844,Species,FALSE,NEOPORUS TENNETUM,NEOPORUS,NEOPORUS TENNETUM,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,1,1,2014,2014,1,
NEOPORUS UNDULATUS,578,Species,FALSE,NEOPORUS UNDULATUS,NEOPORUS,NEOPORUS UNDULATUS,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,47,44,1980,2019,17,30
NEOPORUS VITTATIPENNIS,581,Species,FALSE,NEOPORUS VITTATIPENNIS,NEOPORUS,NEOPORUS VITTATIPENNIS,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,20,19,1980,2017,10,10
NEOTRICHIA,448,Genus,FALSE,NEOTRICHIA,NEOTRICHIA,NEOTRICHIA,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,NEOTRICHIA,12,10,1991,2016,9,3
NEPA,,Genus,FALSE,NEPA,NEPA,NEPA,ARTHROPODA,INSECTA,HEMIPTERA,NEPIDAE,NEPA,,,,,,
NEPA APICULATA,958,Species,FALSE,NEPA APICULATA,NEPA,NEPA APICULATA,ARTHROPODA,INSECTA,HEMIPTERA,NEPIDAE,NEPA,28,22,1990,2018,7,21
NEURECLIPSIS,163,Genus,FALSE,NEURECLIPSIS,NEURECLIPSIS,NEURECLIPSIS,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,NEURECLIPSIS,12,12,1980,2017,4,8
NEURECLIPSIS CREPUSCULARIS,685,Species,FALSE,NEURECLIPSIS CREPUSCULARIS,NEURECLIPSIS,NEURECLIPSIS CREPUSCULARIS,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,NEURECLIPSIS,263,76,1980,2018,239,24
NEUROCORDULIA,148,Genus,FALSE,NEUROCORDULIA,NEUROCORDULIA,NEUROCORDULIA,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,NEUROCORDULIA,11,11,2006,2017,,11
NEUROCORDULIA MOLESTA,134,Species,FALSE,NEUROCORDULIA MOLESTA,NEUROCORDULIA,NEUROCORDULIA MOLESTA,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,NEUROCORDULIA,168,43,1980,2019,155,13
NEUROCORDULIA XANTHOSOMA,1031,Species,FALSE,NEUROCORDULIA XANTHOSOMA,NEUROCORDULIA,NEUROCORDULIA XANTHOSOMA,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,NEUROCORDULIA,13,12,1982,2017,9,4
NIGRONIA,205,Genus,FALSE,NIGRONIA,NIGRONIA,NIGRONIA,ARTHROPODA,INSECTA,MEGALOPTERA,CORYDALIDAE,NIGRONIA,2,1,2006,2006,2,
NILOTANYPUS,714,Genus,FALSE,NILOTANYPUS,NILOTANYPUS,NILOTANYPUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,NILOTANYPUS,30,24,1983,2017,23,7
NILOTHAUMA,202,Genus,FALSE,NILOTHAUMA,NILOTHAUMA,NILOTHAUMA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,NILOTHAUMA,2,2,2006,2017,1,1
NOCTUIDAE,429,Family,FALSE,NOCTUIDAE,NOCTUIDAE,NOCTUIDAE,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,,1,1,2018,2018,1,
NOTONECTA,118,Genus,FALSE,NOTONECTA,NOTONECTA,NOTONECTA,ARTHROPODA,INSECTA,HEMIPTERA,NOTONECTIDAE,NOTONECTA,39,38,1980,2018,19,20
NOTONECTA IRRORATA,966,Species,FALSE,NOTONECTA IRRORATA,NOTONECTA,NOTONECTA IRRORATA,ARTHROPODA,INSECTA,HEMIPTERA,NOTONECTIDAE,NOTONECTA,2,2,1985,2011,2,
NOTONECTA UNDULATA,967,Species,FALSE,NOTONECTA UNDULATA,NOTONECTA,NOTONECTA UNDULATA,ARTHROPODA,INSECTA,HEMIPTERA,NOTONECTIDAE,NOTONECTA,1,1,1982,1982,1,
NOTONECTIDAE,241,Family,FALSE,NOTONECTIDAE,NOTONECTIDAE,NOTONECTIDAE,ARTHROPODA,INSECTA,HEMIPTERA,NOTONECTIDAE,,8,7,1997,2015,1,7
NYCTIOPHYLAX,164,Genus,FALSE,NYCTIOPHYLAX,NYCTIOPHYLAX,NYCTIOPHYLAX,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,NYCTIOPHYLAX,18,18,1996,2019,5,13
NYCTIOPHYLAX AFFINIS,423,Species,FALSE,NYCTIOPHYLAX AFFINIS,NYCTIOPHYLAX,NYCTIOPHYLAX AFFINIS,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,NYCTIOPHYLAX,7,7,1985,2017,7,
OCHROTRICHIA,506,Genus,FALSE,OCHROTRICHIA,OCHROTRICHIA,OCHROTRICHIA,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,OCHROTRICHIA,15,13,1985,2017,15,
OCHTHEBIUS,557,Genus,FALSE,OCHTHEBIUS,OCHTHEBIUS,OCHTHEBIUS,ARTHROPODA,INSECTA,COLEOPTERA,HYDRAENIDAE,OCHTHEBIUS,52,35,1980,2020,42,10
ODONATA,478,Order,FALSE,ODONATA,ODONATA,ODONATA,ARTHROPODA,INSECTA,ODONATA,,,9,9,2005,2018,2,7
ODONTOMYIA,1740,Genus,FALSE,ODONTOMYIA,ODONTOMYIA,ODONTOMYIA,ARTHROPODA,INSECTA,DIPTERA,STRATIOMYIDAE,ODONTOMYIA,10,10,1980,2015,5,5
ODONTOMYIA/HEDRIODISCUS,419,Genus,FALSE,ODONTOMYIA/HEDRIODISCUS,ODONTOMYIA/HEDRIODISCUS,ODONTOMYIA/HEDRIODISCUS,ARTHROPODA,INSECTA,DIPTERA,STRATIOMYIDAE,ODONTOMYIA/HEDRIODISCUS,2,2,2016,2016,1,1
OECETIS,553,Genus,FALSE,OECETIS,OECETIS,OECETIS,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,OECETIS,176,82,1980,2020,143,33
OLIGOCHAETA,278,Class,FALSE,OLIGOCHAETA,OLIGOCHAETA,OLIGOCHAETA,ANNELIDA,OLIGOCHAETA,,,,1444,321,1980,2020,1252,192
OPHIDONAIS SERPENTINA,394,Species,FALSE,OPHIDONAIS SERPENTINA,OLIGOCHAETA,OPHIDONAIS SERPENTINA,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,OPHIDONAIS,2,2,2015,2015,2,
OPHIOGOMPHUS,,Genus,FALSE,OPHIOGOMPHUS,OPHIOGOMPHUS,OPHIOGOMPHUS,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,OPHIOGOMPHUS,,,,,,
OPHIOGOMPHUS RUPINSULENSIS,1070,Species,FALSE,OPHIOGOMPHUS RUPINSULENSIS,OPHIOGOMPHUS,OPHIOGOMPHUS RUPINSULENSIS,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,OPHIOGOMPHUS,1,1,1991,1991,1,
OPHIOGOMPHUS SEVERUS,1071,Species,FALSE,OPHIOGOMPHUS SEVERUS,OPHIOGOMPHUS,OPHIOGOMPHUS SEVERUS,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,OPHIOGOMPHUS,1,1,1982,1982,1,
ORCONECTES,430,Genus,FALSE,ORCONECTES,ORCONECTES,ORCONECTES,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,ORCONECTES,1425,450,1980,2019,1044,381
ORCONECTES IMMUNIS,609,Species,FALSE,ORCONECTES IMMUNIS,ORCONECTES,ORCONECTES IMMUNIS,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,ORCONECTES,23,21,1994,2016,22,1
ORCONECTES LUTEUS,1574,Species,FALSE,ORCONECTES LUTEUS,ORCONECTES,ORCONECTES LUTEUS,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,ORCONECTES,47,16,2002,2019,41,6
ORCONECTES MACRUS,1576,Species,FALSE,ORCONECTES MACRUS,ORCONECTES,ORCONECTES MACRUS,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,ORCONECTES,3,3,2003,2005,3,
ORCONECTES NEGLECTUS,494,Species,FALSE,ORCONECTES NEGLECTUS,ORCONECTES,ORCONECTES NEGLECTUS,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,ORCONECTES,96,39,2002,2018,76,20
ORCONECTES VIRILIS,611,Species,FALSE,ORCONECTES VIRILIS,ORCONECTES,ORCONECTES VIRILIS,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,ORCONECTES,389,217,1992,2020,222,167
OREODYTES,203,Genus,FALSE,OREODYTES,OREODYTES,OREODYTES,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,OREODYTES,5,4,2006,2006,2,3
ORMOSIA,1342,Genus,FALSE,ORMOSIA,ORMOSIA,ORMOSIA,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,ORMOSIA,14,12,1984,2018,11,3
ORTHOCLADIUS,50,Genus,FALSE,ORTHOCLADIUS,ORTHOCLADIUS,ORTHOCLADIUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIUS,93,49,2010,2019,116,30
PACHYDIPLAX,,Genus,FALSE,PACHYDIPLAX,PACHYDIPLAX,PACHYDIPLAX,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PACHYDIPLAX,,,,,,
PACHYDIPLAX LONGIPENNIS,554,Species,FALSE,PACHYDIPLAX LONGIPENNIS,PACHYDIPLAX,PACHYDIPLAX LONGIPENNIS,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PACHYDIPLAX,26,25,1980,2018,6,20
PAGASTIELLA,1561,Genus,FALSE,PAGASTIELLA,PAGASTIELLA,PAGASTIELLA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PAGASTIELLA,2,2,1987,2007,2,
PALAEMONETES,,Genus,FALSE,PALAEMONETES,PALAEMONETES,PALAEMONETES,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,PALAEMONETES,,,,,,
PALAEMONETES KADIAKENSIS,698,Species,FALSE,PALAEMONETES KADIAKENSIS,PALAEMONETES,PALAEMONETES KADIAKENSIS,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,PALAEMONETES,207,66,1981,2019,161,46
PALMACORIXA,387,Genus,FALSE,PALMACORIXA,PALMACORIXA,PALMACORIXA,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,PALMACORIXA,657,259,1980,2020,473,184
PALMACORIXA NANA,,Species,FALSE,PALMACORIXA NANA,PALMACORIXA,PALMACORIXA NANA,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,PALMACORIXA,,,,,,
PALMACORIXA NANA WALLEYI,923,Species,FALSE,PALMACORIXA NANA,PALMACORIXA,PALMACORIXA NANA,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,PALMACORIXA,2,2,1984,2008,1,1
PANTALA,,Genus,FALSE,PANTALA,PANTALA,PANTALA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PANTALA,,,,,,
PANTALA FLAVESCENS,1052,Species,FALSE,PANTALA FLAVESCENS,PANTALA,PANTALA FLAVESCENS,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PANTALA,7,7,1980,2018,6,1
PANTALA HYMENAEA,1053,Species,FALSE,PANTALA HYMENAEA,PANTALA,PANTALA HYMENAEA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PANTALA,5,5,1993,2012,4,1
PARACHIRONOMUS,51,Genus,FALSE,PARACHIRONOMUS,PARACHIRONOMUS,PARACHIRONOMUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARACHIRONOMUS,139,84,1980,2019,118,21
PARACLADOPELMA,52,Genus,FALSE,PARACLADOPELMA,PARACLADOPELMA,PARACLADOPELMA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARACLADOPELMA,159,73,1980,2018,144,15
PARACLOEODES,561,Genus,FALSE,PARACLOEODES,PARACLOEODES,PARACLOEODES,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,PARACLOEODES,212,73,1980,2020,172,40
PARACYMUS,33,Genus,FALSE,PARACYMUS,PARACYMUS,PARACYMUS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,PARACYMUS,593,298,1980,2020,396,197
PARAGNETINA,,Genus,FALSE,PARAGNETINA,PARAGNETINA,PARAGNETINA,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,PARAGNETINA,,,,,,
PARAGNETINA KANSENSIS,1077,Species,FALSE,PARAGNETINA KANSENSIS,PARAGNETINA,PARAGNETINA KANSENSIS,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,PARAGNETINA,66,20,1982,2019,61,5
PARAKIEFFERIELLA,641,Genus,FALSE,PARAKIEFFERIELLA,PARAKIEFFERIELLA,PARAKIEFFERIELLA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAKIEFFERIELLA,8,8,1984,2017,1,7
PARALAUTERBORNIELLA,53,Genus,FALSE,PARALAUTERBORNIELLA,PARALAUTERBORNIELLA,PARALAUTERBORNIELLA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARALAUTERBORNIELLA,93,62,1980,2020,63,30
PARALEPTOPHLEBIA,287,Genus,FALSE,PARALEPTOPHLEBIA,PARALEPTOPHLEBIA,PARALEPTOPHLEBIA,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOPHLEBIIDAE,PARALEPTOPHLEBIA,19,16,1981,2017,10,9
PARAMERINA,366,Genus,FALSE,PARAMERINA,PARAMERINA,PARAMERINA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAMERINA,33,29,1983,2016,5,28
PARAMETRIOCNEMUS,716,Genus,FALSE,PARAMETRIOCNEMUS,PARAMETRIOCNEMUS,PARAMETRIOCNEMUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAMETRIOCNEMUS,25,19,1988,2017,18,7
PARANAIS,412,Genus,FALSE,PARANAIS,OLIGOCHAETA,PARANAIS,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,PARANAIS,2,2,2015,2015,2,
PARAPHAENOCLADIUS,717,Genus,FALSE,PARAPHAENOCLADIUS,PARAPHAENOCLADIUS,PARAPHAENOCLADIUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAPHAENOCLADIUS,3,3,1986,2011,3,
PARATANYTARSUS,522,Genus,FALSE,PARATANYTARSUS,PARATANYTARSUS,PARATANYTARSUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARATANYTARSUS,34,33,1984,2018,4,30
PARATENDIPES,54,Genus,FALSE,PARATENDIPES,PARATENDIPES,PARATENDIPES,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARATENDIPES,119,92,1982,2020,63,56
PELOCORIS,,Genus,FALSE,PELOCORIS,PELOCORIS,PELOCORIS,ARTHROPODA,INSECTA,HEMIPTERA,NAUCORIDAE,PELOCORIS,,,,,,
PELOCORIS FEMORATUS,800,Species,FALSE,PELOCORIS FEMORATUS,PELOCORIS,PELOCORIS FEMORATUS,ARTHROPODA,INSECTA,HEMIPTERA,NAUCORIDAE,PELOCORIS,15,15,1999,2019,7,8
PELONOMUS,,Genus,FALSE,PELONOMUS,PELONOMUS,PELONOMUS,ARTHROPODA,INSECTA,COLEOPTERA,DRYOPIDAE,PELONOMUS,,,,,,
PELONOMUS OBSCURUS,701,Species,FALSE,PELONOMUS OBSCURUS,PELONOMUS,PELONOMUS OBSCURUS,ARTHROPODA,INSECTA,COLEOPTERA,DRYOPIDAE,PELONOMUS,1,1,1981,1981,1,
PELTODYTES,23,Genus,FALSE,PELTODYTES,PELTODYTES,PELTODYTES,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,90,82,1980,2018,32,58
PELTODYTES DUNAVANI,570,Species,FALSE,PELTODYTES DUNAVANI,PELTODYTES,PELTODYTES DUNAVANI,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,4,3,2014,2019,2,2
PELTODYTES DUODECIMPUNCTATUS,354,Species,FALSE,PELTODYTES DUODECIMPUNCTATUS,PELTODYTES,PELTODYTES DUODECIMPUNCTATUS,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,75,28,2012,2020,59,16
PELTODYTES DUODECIMPUNCTATUS/LENGI,,Species,FALSE,PELTODYTES DUODECIMPUNCTATUS/LENGI,PELTODYTES DUODECIMPUNCTATUS/LENGI,PELTODYTES DUODECIMPUNCTATUS/LENGI,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,27,16,1981,2011,,
PELTODYTES EDENTULUS,321,Species,FALSE,PELTODYTES EDENTULUS,PELTODYTES,PELTODYTES EDENTULUS,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,315,148,1980,2019,218,97
PELTODYTES LENGI,695,Species,FALSE,PELTODYTES LENGI,PELTODYTES,PELTODYTES LENGI,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,36,33,2012,2019,40,23
PELTODYTES LITORALIS,320,Species,FALSE,PELTODYTES LITORALIS,PELTODYTES,PELTODYTES LITORALIS,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,1003,377,1980,2020,729,274
PELTODYTES SEXMACULATUS,322,Species,FALSE,PELTODYTES SEXMACULATUS,PELTODYTES,PELTODYTES SEXMACULATUS,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,125,95,2012,2020,219,139
PELTODYTES SEXMACULATUS/DUNAVANI/SHERMANI,,Species,FALSE,PELTODYTES SEXMACULATUS/DUNAVANI/SHERMANI,PELTODYTES SEXMACULATUS/DUNAVANI/SHERMANI,PELTODYTES SEXMACULATUS/DUNAVANI/SHERMANI,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,233,126,1980,2011,,
PELTODYTES SHERMANI,380,Species,FALSE,PELTODYTES SHERMANI,PELTODYTES,PELTODYTES SHERMANI,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,1,1,2013,2013,,1
PENTACORA,386,Genus,FALSE,PENTACORA,PENTACORA,PENTACORA,ARTHROPODA,INSECTA,HEMIPTERA,SALDIDAE,PENTACORA,1,1,2015,2015,1,
PENTAGENIA,85,Genus,FALSE,PENTAGENIA,PENTAGENIA,PENTAGENIA,ARTHROPODA,INSECTA,EPHEMEROPTERA,PALINGENIIDAE,PENTAGENIA,11,9,1980,2017,9,2
PENTAGENIA VITTIGERA,689,Species,FALSE,PENTAGENIA VITTIGERA,PENTAGENIA,PENTAGENIA VITTIGERA,ARTHROPODA,INSECTA,EPHEMEROPTERA,PALINGENIIDAE,PENTAGENIA,177,28,1981,2018,176,1
PENTANEURA,363,Genus,FALSE,PENTANEURA,PENTANEURA,PENTANEURA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PENTANEURA,95,66,1983,2020,54,41
PERICOMA,1849,Genus,FALSE,PERICOMA,PERICOMA,PERICOMA,ARTHROPODA,INSECTA,DIPTERA,PSYCHODIDAE,PERICOMA,3,3,1990,2016,1,2
PERITHEMIS,,Genus,FALSE,PERITHEMIS,PERITHEMIS,PERITHEMIS,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PERITHEMIS,,,,,,
PERITHEMIS TENERA,338,Species,FALSE,PERITHEMIS TENERA,PERITHEMIS,PERITHEMIS TENERA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PERITHEMIS,52,47,1980,2019,24,28
PERLESTA,407,Genus,FALSE,PERLESTA,PERLESTA,PERLESTA,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,PERLESTA,508,179,1980,2018,400,108
PERLIDAE,256,Family,FALSE,PERLIDAE,PERLIDAE,PERLIDAE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,,57,42,1981,2017,40,17
PERLINELLA,1051,Genus,FALSE,PERLINELLA,PERLINELLA,PERLINELLA,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,PERLINELLA,2,2,1992,2012,1,1
PERLINELLA DRYMO,1079,Species,FALSE,PERLINELLA DRYMO,PERLINELLA,PERLINELLA DRYMO,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,PERLINELLA,1,1,1985,1985,1,
PERLODIDAE,257,Family,FALSE,PERLODIDAE,PERLODIDAE,PERLODIDAE,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,,9,8,1985,2012,9,
PETROPHILA,121,Genus,FALSE,PETROPHILA,PETROPHILA,PETROPHILA,ARTHROPODA,INSECTA,LEPIDOPTERA,CRAMBIDAE,PETROPHILA,110,37,1980,2019,103,7
PHAENOPSECTRA,524,Genus,FALSE,PHAENOPSECTRA,PHAENOPSECTRA,PHAENOPSECTRA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PHAENOPSECTRA,76,67,2010,2019,252,65
PHAENOPSECTRA/TRIBELOS,,Genus,FALSE,PHAENOPSECTRA/TRIBELOS,PHAENOPSECTRA/TRIBELOS,PHAENOPSECTRA/TRIBELOS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PHAENOPSECTRA/TRIBELOS,334,147,1980,2009,,
PHILOPOTAMIDAE,122,Family,FALSE,PHILOPOTAMIDAE,PHILOPOTAMIDAE,PHILOPOTAMIDAE,ARTHROPODA,INSECTA,TRICHOPTERA,PHILOPOTAMIDAE,,7,7,2008,2017,1,6
PHYSELLA,171,Genus,FALSE,PHYSELLA,PHYSELLA,PHYSELLA,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PHYSIDAE,PHYSELLA,1889,584,1980,2020,1356,533
PHYSELLA GYRINA,382,Species,FALSE,PHYSELLA GYRINA,PHYSELLA,PHYSELLA GYRINA,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PHYSIDAE,PHYSELLA,39,29,2014,2017,39,
PHYSIDAE,235,Family,FALSE,PHYSIDAE,PHYSIDAE,PHYSIDAE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PHYSIDAE,,20,18,2016,2017,,20
